Timestamp,CWND,RTT
2.86102294921875e-06,20,39.538
0.012305021286010742,20,39.538
0.025894880294799805,20,39.538
0.03844094276428223,22,41.658
0.05076193809509277,26,48.659
0.06270289421081543,31,56.402
0.07602906227111816,34,61.451
0.08864688873291016,36,66.887
0.10118794441223145,38,74.238
0.11308097839355469,40,82.403
0.12498092651367188,40,82.403
0.13726091384887695,40,82.403
0.15016794204711914,40,82.403
0.1625359058380127,17,94.901
0.1757669448852539,17,99.098
0.18822193145751953,29,119.309
0.20150399208068848,24,128.96
0.21387505531311035,24,128.96
0.22616004943847656,14,129.383
0.23822593688964844,12,130.627
0.2503929138183594,11,131.835
0.26273488998413086,11,131.835
0.2759239673614502,11,131.835
0.28820204734802246,11,131.835
0.30074501037597656,8,131.355
0.3130650520324707,8,127.385
0.32576990127563477,8,125.497
0.3379528522491455,8,125.497
0.35001087188720703,8,123.81
0.3622908592224121,8,123.81
0.374284029006958,8,123.81
0.3862879276275635,8,123.81
0.398313045501709,8,123.81
0.4104790687561035,8,123.81
0.4227299690246582,8,123.81
0.4351990222930908,8,123.81
0.44732093811035156,8,128.388
0.45983290672302246,7,129.84
0.47191596031188965,7,129.84
0.4840810298919678,7,129.84
0.49768686294555664,7,129.84
0.5096259117126465,7,129.84
0.5214319229125977,7,129.84
0.5331358909606934,7,129.84
0.5457379817962646,7,129.84
0.5586910247802734,7,129.84
0.5712690353393555,7,129.84
0.5831589698791504,7,129.84
0.5948629379272461,8,131.284
0.6069459915161133,8,131.284
0.618973970413208,8,131.284
0.6308989524841309,8,131.284
0.6429698467254639,8,131.284
0.6555929183959961,8,131.284
0.6681230068206787,8,136.916
0.6801390647888184,8,136.916
0.6928470134735107,8,136.916
0.7049400806427002,8,136.916
0.7170860767364502,8,137.182
0.7294490337371826,8,137.504
0.7416050434112549,8,137.504
0.7540628910064697,8,137.504
0.7674858570098877,7,141.703
0.7802629470825195,7,141.703
0.7932660579681396,7,141.703
0.80582594871521,7,141.703
0.8181560039520264,7,141.703
0.8311529159545898,7,141.703
0.8430569171905518,7,146.743
0.8552720546722412,7,146.395
0.8673858642578125,7,145.702
0.8801178932189941,7,145.702
0.892819881439209,7,145.702
0.9058680534362793,7,145.702
0.9180519580841064,7,145.702
0.9302129745483398,7,145.702
0.9426109790802002,7,145.702
0.9546599388122559,7,145.702
0.9665038585662842,7,145.702
0.9786210060119629,6,144.174
0.9908449649810791,5,142.098
1.0027740001678467,3,140.636
1.014582872390747,3,140.798
1.0276579856872559,3,140.798
1.0402960777282715,3,140.798
1.052893877029419,3,140.798
1.0649590492248535,3,140.798
1.0775048732757568,3,140.798
1.0894968509674072,3,140.798
1.1019978523254395,3,140.798
1.1141600608825684,3,140.698
1.126828908920288,3,140.025
1.1397008895874023,3,138.854
1.1520390510559082,3,138.854
1.1641418933868408,3,138.854
1.1764640808105469,3,138.854
1.1885600090026855,3,138.854
1.2028799057006836,3,138.854
1.2148158550262451,3,138.854
1.2279040813446045,3,138.854
1.241265058517456,3,138.854
1.25301194190979,2,138.012
1.264822006225586,2,138.012
1.2775979042053223,2,138.012
1.2895338535308838,2,138.012
1.3028359413146973,2,138.012
1.314673900604248,2,138.012
1.3275580406188965,2,138.012
1.339526891708374,2,138.012
1.3515830039978027,2,138.012
1.3643980026245117,2,138.012
1.377255916595459,2,138.012
1.389246940612793,2,138.012
1.401102066040039,2,138.012
1.4135940074920654,2,138.012
1.4256410598754883,2,138.012
1.438222885131836,2,138.012
1.451159954071045,2,138.012
1.4635589122772217,2,138.012
1.476045846939087,2,138.012
1.4891278743743896,2,138.012
1.5010910034179688,2,138.012
1.513658046722412,2,138.012
1.5267338752746582,2,138.012
1.539320945739746,2,138.012
1.5532569885253906,2,138.012
1.5650510787963867,2,138.012
1.5771679878234863,2,138.012
1.5904340744018555,2,138.012
1.6030340194702148,2,138.012
1.6156749725341797,2,138.012
1.628952980041504,2,138.012
1.641089916229248,2,138.012
1.6530280113220215,2,138.012
1.6658709049224854,2,138.303
1.6787729263305664,2,138.303
1.6913080215454102,2,138.303
1.7037599086761475,2,138.303
1.717345952987671,2,138.303
1.7302780151367188,2,138.303
1.7420198917388916,2,138.303
1.7541780471801758,2,138.303
1.7665190696716309,2,138.303
1.7786400318145752,2,138.303
1.7903358936309814,2,138.303
1.802372932434082,2,138.303
1.814389944076538,2,138.303
1.8264448642730713,2,138.303
1.8383488655090332,2,138.303
1.850888967514038,2,138.303
1.8632478713989258,2,138.303
1.8752179145812988,2,138.303
1.887099027633667,2,138.303
1.8991000652313232,2,138.303
1.9110300540924072,2,138.303
1.9232990741729736,2,138.303
1.9356858730316162,2,138.303
1.948354959487915,2,138.303
1.9609899520874023,2,138.303
1.973371982574463,2,138.303
1.985887050628662,2,138.303
1.9998149871826172,2,138.303
2.0149219036102295,2,138.303
2.0277810096740723,2,138.303
2.0403549671173096,1,138.303
2.0534708499908447,1,138.303
2.0664279460906982,1,138.303
2.079737901687622,1,138.303
2.0925378799438477,1,138.303
2.1042978763580322,1,138.303
2.116119861602783,1,138.303
2.129258871078491,1,138.303
2.14192795753479,1,138.303
2.1539909839630127,1,138.303
2.1669678688049316,1,138.303
2.1798858642578125,1,138.303
2.1919169425964355,2,138.515
2.203979969024658,2,138.515
2.2170469760894775,2,138.515
2.2298128604888916,2,138.515
2.2423479557037354,2,138.515
2.2542638778686523,2,138.515
2.2668700218200684,2,138.515
2.279294013977051,2,138.515
2.291455030441284,2,138.515
