Timestamp,CWND,RTT
1.9073486328125e-06,21,115.789
0.012659072875976562,21,115.789
0.02428293228149414,17,115.696
0.036717891693115234,17,115.743
0.04941201210021973,15,115.811
0.06252908706665039,15,113.908
0.07619690895080566,14,112.224
0.08963894844055176,14,110.876
0.10230398178100586,14,109.656
0.11541390419006348,14,109.656
0.12869000434875488,14,109.656
0.1409449577331543,21,108.949
0.1529850959777832,21,107.331
0.16480088233947754,21,105.033
0.17773199081420898,20,103.983
0.19154596328735352,19,104.627
0.20406293869018555,19,104.627
0.21671700477600098,19,104.627
0.23034095764160156,19,104.627
0.24340200424194336,19,104.627
0.2575390338897705,14,106.331
0.27094388008117676,9,112.135
0.28528690338134766,9,112.832
0.2982809543609619,8,114.206
0.3102560043334961,8,114.206
0.32303500175476074,9,115.93
0.3352808952331543,9,115.93
0.34746289253234863,9,115.93
0.36050987243652344,9,115.93
0.3729379177093506,9,115.93
0.38575196266174316,10,116.939
0.39862489700317383,13,118.832
0.4124870300292969,13,118.832
0.4259510040283203,14,120.478
0.43833303451538086,14,120.478
0.45250988006591797,14,121.919
0.4646940231323242,14,121.919
0.47765088081359863,14,121.919
0.490433931350708,14,121.919
0.5031149387359619,14,121.919
0.5161759853363037,14,121.919
0.5285730361938477,9,124.654
0.5409801006317139,9,124.654
0.55411696434021,9,126.409
0.5676960945129395,9,126.409
0.5796890258789062,8,127.163
0.5917439460754395,8,127.163
0.6051459312438965,8,127.163
0.6191329956054688,8,127.163
0.6315109729766846,8,127.163
0.644676923751831,8,127.163
0.6576759815216064,8,127.163
0.6694629192352295,9,132.037
0.682075023651123,9,132.037
0.6951470375061035,9,133.033
0.7086188793182373,9,133.033
0.7205069065093994,9,134.404
0.7343809604644775,9,134.404
0.7472748756408691,9,134.404
0.7593429088592529,9,134.404
0.773115873336792,9,134.404
0.7855799198150635,9,134.404
0.7984979152679443,9,134.404
0.8111729621887207,8,137.748
0.8241310119628906,8,137.748
0.8366250991821289,6,138.481
0.8496809005737305,6,138.481
0.869744062423706,6,138.481
0.8819839954376221,6,138.481
0.8942160606384277,6,138.481
0.9068670272827148,6,138.481
0.9211890697479248,6,138.481
0.9354538917541504,6,138.481
0.948760986328125,2,137.916
0.960874080657959,2,137.916
0.974898099899292,2,137.916
0.9870829582214355,2,137.916
0.99965500831604,2,137.916
1.0128788948059082,2,137.916
1.0263760089874268,2,137.916
1.039259910583496,2,137.916
1.0517799854278564,2,137.916
1.0649080276489258,2,137.916
1.0773899555206299,2,137.916
1.0904309749603271,2,137.916
1.102776050567627,2,137.916
1.116199016571045,2,137.916
1.1289548873901367,2,137.916
1.1425340175628662,2,137.916
1.156857967376709,2,137.916
