Timestamp,CWND,RTT
0.025260210037231445,10,110.156
0.03774213790893555,10,110.156
0.050208091735839844,14,74.277
0.0627741813659668,17,62.039
0.07501101493835449,19,58.909
0.08762907981872559,20,59.094
0.10492515563964844,23,58.959
0.1172950267791748,25,60.678
0.1298360824584961,26,63.181
0.14206600189208984,27,65.853
0.1544051170349121,28,69.318
0.16735506057739258,30,79.345
0.18002820014953613,30,79.345
0.19240903854370117,33,94.469
0.20477008819580078,33,94.469
0.2167060375213623,28,103.585
0.22948908805847168,28,107.982
0.24228405952453613,28,107.982
0.2543201446533203,28,107.982
0.2668020725250244,17,112.108
0.2794020175933838,16,115.697
0.2927360534667969,15,118.451
0.30465006828308105,15,118.451
0.3176300525665283,14,126.38
0.3299112319946289,12,130.539
0.34316110610961914,12,130.539
0.3549630641937256,12,131.721
0.36708712577819824,13,132.756
0.3792412281036377,13,132.756
0.3918650150299072,14,130.162
0.4041121006011963,15,127.891
0.41821908950805664,16,124.167
0.43087005615234375,16,122.646
0.4438052177429199,16,120.151
0.4556550979614258,16,120.151
0.4684312343597412,16,118.215
0.48082423210144043,16,118.215
0.4926600456237793,16,120.071
0.5047051906585693,16,120.071
0.5188851356506348,16,120.071
0.5320961475372314,16,120.071
0.5447580814361572,14,120.071
0.5574052333831787,13,120.071
0.5705602169036865,13,123.179
0.5833442211151123,13,124.419
0.595696210861206,12,125.762
0.6076052188873291,12,125.762
0.6195261478424072,12,126.146
0.6323201656341553,12,126.146
0.6444141864776611,12,126.146
0.6564781665802002,12,126.146
0.6691780090332031,13,126.878
0.6825330257415771,14,127.518
0.6952841281890869,13,130.228
0.7090301513671875,13,130.228
0.7219600677490234,12,132.856
0.734748125076294,12,132.856
0.7478840351104736,12,132.856
0.760505199432373,8,134.719
0.7734510898590088,8,134.719
0.7860620021820068,8,134.719
0.798875093460083,8,134.719
0.8115382194519043,8,135.043
0.8243482112884521,8,136.323
0.8365850448608398,8,137.653
0.8491032123565674,8,137.653
0.8630311489105225,8,137.653
0.875636100769043,8,137.653
0.8889110088348389,8,137.653
0.9024930000305176,8,137.447
0.914459228515625,8,137.447
0.9269320964813232,8,137.447
0.9396781921386719,8,137.447
0.9534661769866943,7,137.004
0.9655461311340332,7,136.672
0.9774820804595947,7,136.656
0.9896881580352783,7,136.656
1.0022101402282715,7,136.656
1.0151262283325195,7,136.656
1.027555227279663,7,136.656
1.0408751964569092,7,136.656
1.0530130863189697,7,136.656
1.0649011135101318,7,136.656
1.0767462253570557,7,136.656
1.0884780883789062,8,137.074
1.1016340255737305,8,137.629
1.1137080192565918,6,138.949
1.1255321502685547,6,138.949
1.1377651691436768,6,138.949
1.1508491039276123,6,138.949
1.1633541584014893,6,138.949
1.176955223083496,4,139.329
1.189850091934204,4,139.329
1.203132152557373,4,139.329
1.2154040336608887,4,139.329
1.2287211418151855,4,139.329
1.2426421642303467,4,140.934
1.2548880577087402,4,140.817
1.2674992084503174,4,140.817
1.279529094696045,4,140.817
1.2928011417388916,4,140.817
1.305746078491211,4,140.817
1.3188531398773193,4,140.817
1.3326430320739746,4,140.817
1.3448660373687744,4,140.817
1.3571491241455078,4,140.817
1.3693912029266357,4,140.215
1.381721019744873,4,140.015
1.3935940265655518,4,140.015
1.406048059463501,4,140.015
1.4200642108917236,4,140.015
1.4331560134887695,4,144.275
1.4451680183410645,4,144.275
1.4573180675506592,4,144.275
1.4695770740509033,4,144.275
1.4821271896362305,4,144.275
1.4940521717071533,4,144.275
1.506937026977539,4,144.275
1.5196051597595215,4,144.233
1.5320801734924316,4,144.233
1.544159173965454,4,144.233
1.5566620826721191,4,144.233
1.5694921016693115,3,143.534
1.5826630592346191,3,143.534
1.5959861278533936,3,143.534
1.6078240871429443,3,143.534
1.6198410987854004,3,143.534
1.6328871250152588,3,143.534
1.6451590061187744,3,143.534
1.657508134841919,2,143.185
1.6699280738830566,2,143.185
1.6834871768951416,2,143.185
1.6955161094665527,2,143.185
1.7072501182556152,2,143.287
1.7199130058288574,2,143.287
1.7327640056610107,2,143.287
1.7452812194824219,2,143.287
1.7584412097930908,2,143.287
1.771224021911621,2,143.287
1.783799171447754,2,143.287
1.7958052158355713,2,142.376
1.8081622123718262,2,142.376
1.8209872245788574,2,142.376
1.833238124847412,2,141.623
1.8558862209320068,2,141.623
1.8688220977783203,2,141.623
1.8823680877685547,2,141.623
1.8948872089385986,2,141.623
1.9084570407867432,2,141.623
1.9212610721588135,2,141.623
1.933610200881958,2,141.623
1.9459130764007568,2,141.895
1.9583861827850342,2,141.895
1.970931053161621,2,141.895
1.9833531379699707,2,141.895
1.9955110549926758,2,142.202
2.0088491439819336,2,142.202
2.0209381580352783,2,142.202
2.0330560207366943,2,142.202
2.044980049133301,2,142.202
2.0584800243377686,2,142.202
2.0710182189941406,2,142.202
2.0836892127990723,3,142.086
2.0957250595092773,3,142.086
2.107807159423828,3,142.086
2.1204311847686768,3,142.086
2.133606195449829,3,141.817
2.1461291313171387,3,141.817
2.158529043197632,3,141.817
2.172044038772583,3,141.817
2.184239149093628,3,141.817
2.1971771717071533,3,141.817
2.209367036819458,3,141.817
2.221367120742798,3,141.915
2.2339651584625244,3,141.915
2.245767116546631,3,141.915
2.2589471340179443,3,141.915
2.272926092147827,3,141.384
2.2863621711730957,3,141.384
2.298333168029785,3,141.384
2.310772180557251,3,141.384
2.3235340118408203,3,141.384
2.3356471061706543,3,141.384
2.348663091659546,3,141.384
2.3618521690368652,2,140.181
2.374385118484497,2,140.181
2.386646032333374,2,140.181
2.3986761569976807,2,140.181
2.411539077758789,2,139.76
2.4242300987243652,2,139.76
2.4367730617523193,2,139.76
2.449803113937378,2,139.76
2.461977005004883,2,139.76
2.474938154220581,2,139.76
2.4887781143188477,2,139.76
2.501702070236206,2,139.977
2.5147011280059814,2,139.977
2.5274670124053955,2,139.977
2.5413620471954346,2,139.977
2.5545341968536377,2,139.977
2.5669381618499756,2,139.977
2.5791101455688477,2,139.977
