Timestamp,CWND,RTT
35.550755977630615,2,142.413
35.56279110908508,2,142.413
35.5753071308136,2,142.413
35.58732509613037,2,142.413
35.59942007064819,2,142.413
35.612537145614624,2,142.413
35.62476301193237,2,142.413
35.637638092041016,2,142.413
35.65038800239563,2,142.413
35.66273212432861,2,142.413
35.67559313774109,2,142.413
35.68773412704468,2,142.612
35.70025300979614,2,142.612
35.712520122528076,2,142.612
35.726662158966064,2,142.612
35.73933815956116,2,142.612
35.75315308570862,2,142.612
35.76540803909302,2,142.612
35.77779507637024,2,142.612
35.79198908805847,2,142.612
35.80469512939453,2,142.612
35.81804013252258,2,142.612
35.83222317695618,3,140.703
35.84591603279114,3,140.703
35.85832500457764,3,140.703
35.87022519111633,3,140.703
35.884462118148804,3,140.703
35.89743900299072,3,140.703
35.91033601760864,3,140.703
35.92439103126526,3,140.703
35.93615007400513,3,140.703
35.95023202896118,3,140.703
35.962599992752075,3,140.703
35.97541117668152,3,141.214
35.98799705505371,3,141.214
36.00098919868469,3,141.214
36.013174057006836,3,141.214
36.025567054748535,3,141.214
36.03869605064392,3,141.214
36.05166506767273,3,141.214
36.0653121471405,3,141.214
36.07776117324829,3,141.214
36.0912880897522,3,141.214
36.10459899902344,3,141.214
36.11657118797302,2,140.946
36.12851309776306,2,140.946
36.14065217971802,2,140.946
36.153489112854004,2,140.946
36.16664099693298,2,140.946
36.17918920516968,2,140.946
36.19136905670166,2,140.946
36.20350003242493,2,140.946
36.21591114997864,2,140.946
36.22816801071167,2,140.946
36.240899085998535,2,140.946
36.25373101234436,2,140.828
36.26649618148804,2,140.828
36.27885818481445,2,140.828
36.291110038757324,2,140.828
36.303526163101196,2,140.828
36.31620812416077,2,140.828
36.32845711708069,2,140.828
36.340332984924316,2,140.828
36.35253405570984,2,140.828
36.36454916000366,2,140.828
36.37710499763489,2,140.828
36.392102003097534,2,140.828
36.4050190448761,2,140.828
36.4192841053009,2,140.828
36.435523986816406,2,140.828
36.448851108551025,2,140.828
36.463396072387695,2,140.828
36.47641897201538,2,140.828
36.49064517021179,2,140.828
36.504539012908936,2,140.828
36.51727914810181,2,140.828
36.5296790599823,2,140.828
36.54272198677063,2,140.828
36.557552099227905,2,140.828
36.569900035858154,2,140.828
36.5838520526886,2,140.828
36.59614109992981,1,140.828
36.61087608337402,1,140.828
36.62557411193848,1,140.828
36.63864707946777,1,140.828
36.65173101425171,1,140.828
36.66456699371338,1,140.828
36.6773681640625,1,140.828
36.69125008583069,1,140.828
36.70438814163208,1,140.828
36.717592000961304,1,140.828
36.72979998588562,2,140.724
36.74334216117859,2,140.724
36.75634717941284,2,140.724
36.76875615119934,2,140.724
36.78177618980408,2,140.724
36.79431414604187,2,140.724
36.808242082595825,2,140.724
36.82067513465881,2,140.724
36.834580183029175,2,140.724
36.84843707084656,2,140.724
36.861696004867554,2,140.724
36.874596118927,2,141.442
36.8891019821167,2,141.442
36.903210163116455,2,141.442
36.91745615005493,2,141.442
36.931321144104004,2,141.442
36.94460701942444,2,141.442
36.95750617980957,2,141.442
36.97025799751282,2,141.442
36.98390197753906,2,141.442
36.997780084609985,2,141.442
37.010375022888184,2,141.442
37.024675130844116,4,141.499
37.03697609901428,4,141.499
37.051254987716675,4,141.499
37.06433606147766,4,141.499
37.07767415046692,4,141.499
37.090540170669556,4,141.499
37.10380816459656,4,141.499
37.11713910102844,4,141.499
37.13060402870178,4,141.499
37.14348316192627,4,141.499
37.15690207481384,4,141.815
37.17010998725891,4,141.815
37.18277716636658,4,141.815
37.195306062698364,4,141.815
37.2090539932251,4,141.815
37.22357201576233,4,141.815
37.23925805091858,4,141.815
37.25308108329773,4,141.815
37.26696705818176,4,141.815
37.279850006103516,4,141.815
37.29257607460022,4,141.815
37.30653214454651,3,141.265
37.318645000457764,3,141.265
37.33231520652771,3,141.265
37.344993114471436,3,141.265
37.3581600189209,3,141.265
37.3720920085907,3,141.265
37.38614010810852,3,141.265
37.40053105354309,3,141.265
37.412981033325195,3,141.265
37.42500305175781,3,141.265
37.43743014335632,2,141.107
37.44956111907959,2,141.107
37.461878061294556,2,141.107
37.47480297088623,2,141.107
37.48709297180176,2,141.107
37.499319076538086,2,141.107
37.511600971221924,2,141.107
37.52457618713379,2,141.107
37.53767704963684,2,141.107
37.55018210411072,2,141.107
37.56215500831604,2,141.107
37.57458806037903,2,140.968
37.58663320541382,3,140.847
37.599650144577026,3,140.847
37.61257600784302,3,140.847
37.625383138656616,3,140.847
37.63823318481445,3,140.847
37.65048003196716,3,140.847
37.665574073791504,3,140.847
37.67827916145325,3,140.847
37.69137215614319,3,140.847
37.704092025756836,3,140.847
37.717936992645264,3,140.869
37.73168611526489,3,140.869
37.74445700645447,3,140.869
37.75775718688965,3,140.869
37.7705340385437,3,140.869
37.7843120098114,3,140.869
37.79776310920715,3,140.869
37.8106529712677,3,140.869
37.82326602935791,3,140.869
37.83501720428467,3,140.869
37.848326206207275,3,140.869
37.860525131225586,3,141.075
37.873077154159546,3,141.075
37.88677501678467,3,141.075
37.90068697929382,3,141.075
37.91392397880554,3,141.075
37.925793170928955,1,141.075
37.938640117645264,1,141.075
37.951850175857544,1,141.075
37.96372199058533,1,141.075
37.9762601852417,1,141.075
37.98845410346985,1,141.075
38.000418186187744,2,141.041
38.012943983078,2,141.041
38.02465200424194,2,141.041
38.036972999572754,2,141.041
38.050265073776245,2,141.041
38.06250619888306,4,140.411
38.07462120056152,4,140.411
38.08722901344299,4,140.411
38.10164213180542,4,140.411
38.11535906791687,4,140.411
38.130484104156494,4,140.411
38.143484115600586,4,140.517
38.15713715553284,4,140.517
38.169918060302734,4,140.517
38.18586802482605,4,140.517
38.1992621421814,4,140.934
38.21160101890564,4,140.934
38.2262761592865,4,140.934
38.240018129348755,4,140.934
38.253483057022095,4,140.934
38.26759910583496,4,140.934
38.281368017196655,4,140.757
38.29480004310608,4,140.757
38.30779719352722,4,140.757
38.32011914253235,4,140.757
38.33352708816528,4,140.757
38.345463037490845,4,141.066
38.35762119293213,4,141.066
38.36966013908386,4,141.066
38.38206911087036,4,141.066
38.39455819129944,4,141.066
38.40742206573486,4,141.066
38.41963720321655,4,141.246
38.43225598335266,4,141.246
38.44453310966492,4,141.246
38.456977128982544,4,141.246
38.469250202178955,4,141.246
38.48279404640198,3,141.286
38.49546408653259,3,141.286
38.50743818283081,3,141.286
38.520408153533936,3,141.286
38.532902002334595,3,141.286
38.54480719566345,3,141.286
38.5575749874115,2,140.746
38.571410179138184,2,140.746
38.585270166397095,2,140.746
38.60009503364563,2,140.746
38.61321997642517,2,140.746
38.626418113708496,2,140.652
38.641098976135254,2,140.652
38.654577016830444,2,140.652
38.66705799102783,2,140.652
38.68048620223999,2,140.652
38.69265913963318,2,140.652
38.70560812950134,4,141.071
38.718356132507324,4,141.071
38.73277020454407,4,141.071
38.746103048324585,4,141.071
38.758198976516724,4,141.071
38.77069616317749,4,141.183
38.78401708602905,4,141.183
38.79659700393677,4,141.183
38.809231996536255,4,141.183
38.821755170822144,4,141.183
38.83380699157715,4,141.183
38.84622311592102,4,141.488
38.858307123184204,4,141.488
38.87024998664856,4,141.488
38.88323402404785,4,141.488
38.896260023117065,4,141.488
38.90835618972778,4,141.706
38.920698165893555,4,141.706
38.93370819091797,4,141.706
38.946290016174316,4,141.706
38.958595991134644,4,141.706
38.970592975616455,4,141.706
38.982776165008545,4,141.706
38.99530100822449,3,141.715
39.01054000854492,3,141.715
39.02445316314697,3,141.715
39.036795139312744,3,141.715
39.04912519454956,2,141.435
39.061628103256226,2,141.435
39.07397413253784,2,141.435
39.08579897880554,2,141.435
39.099406003952026,2,141.435
39.112115144729614,2,141.435
39.12446403503418,2,141.435
39.13763904571533,2,141.256
39.15095806121826,2,141.256
39.165220975875854,2,141.256
39.17766714096069,2,141.256
39.19035506248474,2,141.256
39.20251417160034,2,141.256
39.2154061794281,2,141.256
39.227742195129395,2,141.256
39.24152612686157,2,141.256
39.25525498390198,2,141.256
39.269829988479614,1,141.604
39.283464193344116,1,141.604
39.30022597312927,1,141.604
39.31439518928528,1,141.604
39.32733201980591,1,141.604
39.34107518196106,1,141.604
39.35321497917175,1,141.604
39.366294145584106,1,141.604
39.380192041397095,1,141.604
39.39309000968933,1,141.604
39.40632200241089,1,141.604
39.41905903816223,4,141.903
39.43222618103027,4,141.903
39.444369077682495,4,141.903
39.45753002166748,4,141.903
39.46976900100708,4,141.903
39.48240900039673,4,141.903
39.495445013046265,4,141.903
39.5083429813385,4,141.903
39.52115797996521,4,141.903
39.534372091293335,4,141.903
39.548418045043945,4,141.903
39.563637018203735,4,142.889
39.57789611816406,4,142.889
39.59032201766968,4,142.889
39.604034185409546,4,142.889
39.617287158966064,4,142.889
39.63148498535156,4,142.889
39.646414041519165,4,142.889
39.661182165145874,4,142.889
39.67407298088074,4,142.889
39.687329053878784,4,142.889
39.70031499862671,4,142.951
39.715275049209595,4,142.951
39.73051404953003,4,142.951
39.74476218223572,4,142.951
39.75913214683533,4,142.951
39.7732470035553,4,142.951
39.7865149974823,4,142.951
39.799233198165894,4,142.951
39.81272006034851,4,142.951
39.826266050338745,4,142.951
39.840121030807495,4,142.872
39.85366606712341,4,143.122
39.86683797836304,4,143.122
39.88208508491516,4,143.122
39.89620304107666,4,143.122
39.91023302078247,4,143.122
39.92286419868469,4,143.122
39.93646001815796,4,143.122
39.95004320144653,4,143.122
39.964118003845215,4,143.122
39.977713108062744,4,143.122
39.990520000457764,2,142.463
40.004067182540894,2,142.463
40.016258001327515,2,142.463
40.0290310382843,2,142.463
40.04210114479065,2,142.463
40.05428719520569,2,142.463
40.06745004653931,2,142.463
40.080963134765625,2,142.463
40.0940420627594,2,142.463
40.106266021728516,2,142.463
40.11870002746582,2,142.463
40.131319999694824,5,142.147
40.14376616477966,5,142.147
40.1563401222229,5,142.147
40.16911220550537,5,142.147
40.181416034698486,5,142.147
40.193570137023926,5,142.147
40.205674171447754,5,142.147
40.2180380821228,5,142.147
40.23045611381531,5,142.147
40.2429940700531,5,142.147
40.25533199310303,5,142.147
40.26795697212219,5,142.077
40.28085112571716,4,142.506
40.29399013519287,4,142.506
40.30636715888977,4,142.506
40.319212198257446,4,142.506
40.33246397972107,4,142.506
40.345235109329224,4,142.506
40.35747003555298,4,142.506
40.3706259727478,4,142.506
40.38397216796875,4,142.506
40.396419048309326,4,142.506
40.409170150756836,4,142.506
40.42136812210083,3,142.699
40.43431997299194,3,142.699
40.44732618331909,3,142.699
40.46008610725403,3,142.699
40.47248315811157,3,142.699
40.48494601249695,3,142.699
40.49779415130615,3,142.699
40.510154008865356,3,142.699
40.52251601219177,3,142.699
40.53459811210632,3,142.699
40.54709005355835,3,139.754
40.56043314933777,4,138.939
40.574541091918945,4,138.939
40.58703112602234,4,138.939
40.59970712661743,4,138.939
40.61254811286926,4,138.939
40.62647008895874,4,138.939
40.638986110687256,4,138.939
40.65135312080383,4,138.939
40.66347908973694,4,138.939
40.67777419090271,4,138.939
40.69061803817749,4,139.89
40.703453063964844,4,139.89
40.715615034103394,4,139.89
40.728777170181274,4,139.89
40.74272704124451,4,139.89
40.75499200820923,4,139.89
40.76741409301758,4,139.89
40.7795250415802,4,139.89
40.79181718826294,4,139.89
40.803593158721924,4,139.89
40.81648015975952,4,139.89
40.82926297187805,4,139.89
40.84186005592346,2,140.155
40.85371518135071,2,140.155
40.866613149642944,2,140.155
40.88010597229004,2,140.155
40.892500162124634,2,140.155
40.90416216850281,2,140.155
40.91652297973633,2,140.155
40.9291090965271,2,140.155
40.94235920906067,2,140.155
40.95437216758728,2,140.155
40.96621799468994,2,140.155
40.97828006744385,3,140.619
40.99057412147522,3,140.619
41.00270414352417,3,140.619
41.014389991760254,3,140.619
41.026957988739014,3,140.619
41.03954601287842,3,140.619
41.05206108093262,3,140.619
41.064433097839355,3,140.619
41.07718515396118,3,140.619
41.09008312225342,3,140.619
41.10314416885376,3,140.619
41.115350008010864,3,140.908
41.12885904312134,3,140.908
41.14121413230896,3,140.908
41.1537721157074,3,140.908
41.16640901565552,3,140.908
41.179532051086426,3,140.908
41.1917450428009,3,140.908
41.20457601547241,3,140.908
41.21690106391907,3,140.908
41.22945499420166,3,140.908
41.24178719520569,3,140.908
41.25488018989563,3,140.908
