Timestamp,CWND,RTT
0.03858685493469238,10,59.818
0.05151796340942383,10,59.818
0.06436681747436523,15,41.986
0.07632994651794434,19,36.704
0.08860588073730469,20,38.002
0.10132980346679688,20,38.002
0.11353898048400879,20,38.002
0.12624192237854004,20,38.002
0.139617919921875,20,38.002
0.1527857780456543,23,53.948
0.16574478149414062,25,64.965
0.1782369613647461,29,83.48
0.19034600257873535,35,102.346
0.20233583450317383,38,111.867
0.21475481986999512,38,111.867
0.22664880752563477,38,111.867
0.23907184600830078,38,111.867
0.25263500213623047,38,111.867
0.2650139331817627,38,111.867
0.27805185317993164,38,111.867
0.2905550003051758,36,115.889
0.3028547763824463,33,119.867
0.31496095657348633,27,131.733
0.32773900032043457,19,136.542
0.3404698371887207,18,141.884
0.3529188632965088,16,142.383
0.36656999588012695,16,142.383
0.37901997566223145,16,142.383
0.39229583740234375,16,142.383
0.4044959545135498,16,142.383
0.41814494132995605,19,139.585
0.43076395988464355,19,131.8
0.44268083572387695,19,120.501
0.45453977584838867,19,115.71
0.46723484992980957,19,115.71
0.47972893714904785,19,115.71
0.4925098419189453,19,115.71
0.5051848888397217,19,115.71
0.5178649425506592,19,115.71
0.5302789211273193,19,115.71
0.5422239303588867,19,120.578
0.5549559593200684,19,122.506
0.5677859783172607,19,124.039
0.5807578563690186,19,125.971
0.5933117866516113,19,133.549
0.6052989959716797,19,133.549
0.6178369522094727,19,133.549
0.631119966506958,19,133.549
0.6431138515472412,19,133.549
0.6565759181976318,19,133.549
0.6690487861633301,19,133.549
0.6816740036010742,19,133.969
0.6935420036315918,19,136.819
0.7063119411468506,17,138.109
0.7185208797454834,16,138.299
0.7313179969787598,13,139.714
0.7443227767944336,12,140.434
0.7562909126281738,12,140.434
0.7683298587799072,12,140.434
0.780364990234375,12,140.434
0.7932548522949219,12,140.434
0.8066239356994629,12,140.434
0.8184719085693359,11,142.102
0.8304409980773926,9,142.149
0.8444550037384033,9,142.149
0.8564629554748535,9,142.33
0.8684229850769043,9,142.025
0.8805859088897705,9,141.161
0.8932738304138184,9,141.161
0.9051828384399414,9,141.161
0.9183759689331055,9,141.161
0.9301989078521729,9,141.161
0.9419629573822021,9,141.161
0.9541769027709961,9,141.161
0.9663119316101074,9,140.381
0.9787437915802002,9,140.381
0.9919538497924805,10,142.214
1.0043208599090576,10,143.006
1.0190298557281494,10,142.896
1.0313289165496826,10,142.896
1.0435268878936768,10,142.896
1.0556998252868652,10,147.155
1.067673921585083,10,147.155
1.0796949863433838,10,147.155
1.0918757915496826,10,144.687
1.1038939952850342,10,144.687
1.1165399551391602,11,142.006
1.129828929901123,11,141.415
1.1426048278808594,11,141.019
1.1552658081054688,11,141.019
1.1676089763641357,11,141.019
1.1795799732208252,11,143.899
1.1915957927703857,11,143.899
1.2035129070281982,11,143.899
1.215498924255371,11,143.899
1.2277169227600098,11,145.496
1.2401328086853027,11,145.496
1.2529208660125732,11,144.492
1.2655458450317383,12,145.665
1.27842378616333,12,146.931
1.2910428047180176,12,146.931
1.3031659126281738,12,146.931
1.3154959678649902,12,150.652
1.328216791152954,12,150.652
1.3414618968963623,12,150.652
1.3536169528961182,12,150.652
1.3662559986114502,12,150.18
1.3784477710723877,12,150.18
1.3911809921264648,12,152.407
1.4033019542694092,12,153.138
